Escuela_ID;Curso;División;Matrícula
1957;4°;2;28
1957;4°;3;28
1957;5°;1;24
1957;5°;2;15
1957;5°;3;27
1958;1°;A;34
1958;1°;B;32
1958;2°;A;36
1958;2°;B;36
1958;3°;NATURALES;31
1958;3°;SOCIALES;28
1958;4°;NATURALES;31
1958;4°;SOCIALES;24
1958;5°;NATURALES;31
1958;5°;SOCIALES;26
1959;1°;A;36
1959;1°;B;36
1959;2°;A;32
1959;2°;B;31
1959;3°;A;14
1959;3°;B;30
1959;3°;C;11
1959;4°;A;22
1959;4°;B;21
1959;4°;C;20
1959;5°;A;26
1959;5°;B;18
1959;5°;C;20
1960;1°;A;16
1960;1°;B;18
1960;2°;A;20
1960;2°;B;22
1960;3°;NAT - A;14
1960;3°;NAT - B;14
1960;4°;NAT;29
1960;5°;NAT;15
1961;1°;U;10
1961;2°;U;7
1961;3°;U;5
1961;4°;U;8
1961;5°;U;6
1962;1°;A;18
1962;1°;B;17
1962;2°;única;26
1962;3°;A;21
1962;3°;B;21
1962;4°;Única;20
1962;5°;Única;23
1964;1°;A;32
1964;1°;B;33
1964;2°;A;32
1964;2°;B;32
1964;3°;BACHILLER CS. NATURA;29
1964;3°;BACHILLER EN HUMANID;28
1964;4°;BACHILLER CS, NATURA;28
1964;4°;BACHILLER EN HUMANID;26
1964;5°;POLIMODAL CS. NATURA;29
1964;5°;POLIMODAL EN HUMANID;24
1970;1°;PRIMERA;34
1970;1°;SEGUNDA;28
1970;2°;PRIMERA;28
1970;2°;SEGUNDA;28
1970;3°;PRIMERA;32
1970;3°;SEGUNDA;23
1970;4°;PRIMERA;26
1970;4°;SEGUNDA;20
1970;5°;PRIMERA;21
1970;5°;SEGUNDA;19
1975;1°;Primer Año;31
1975;2°;Segundo Año;34
1975;3°;Tercer Año;16
1975;4°;Cuarto Año;17
1975;5°;Quinto Año;23
1979;1°;A;31
1979;1°;B;30
1979;1°;C;29
1979;1°;D;30
1979;2°;A;35
1979;2°;B;36
1979;2°;C;36
1979;2°;D;35
1979;3°;A;38
1979;3°;B;32
1979;3°;C;28
1979;3°;D;32
1979;4°;A;33
1979;4°;B;25
1979;4°;C;28
1979;4°;D;34
1979;5°;A;30
1979;5°;B;24
1979;5°;C;35
1979;5°;D;36
1980;1°;SECUNDARIO A ;31
1980;1°;SECUNDARIO B;30
1980;1°;SECUNDARIO C ;32
1980;2°;SECUNDARIO A;27
1980;2°;SECUNDARIO B;29
1980;2°;SECUNDARIO C;26
1980;3°;BACHILLER A;32
1980;3°;BACHILLER B;30
1980;3°;BACHILLER C;29
1980;4°;BACHILLER A;31
1980;4°;BACHILLER B;33
1980;4°;BACHILLER C;33
1980;5°;BACHILLER A;33
1980;5°;BACHILLER B;31
1980;5°;BACHILLER C;30
1985;1°;A;30
1985;1°;B;30
1985;2°;A;29
1985;2°;B;30
1985;3°;A;28
1985;3°;B;29
1985;4°;A;26
1985;4°;B;26
1985;5°;A;30
1985;5°;B;29
1987;1°;A;33
1987;1°;B;29
1987;2°;A;31
1987;2°;B;30
1987;3°;A;29
1987;3°;B;24
1987;4°;A;31
1987;4°;B;26
1987;5°;A;23
1987;5°;B;30
1989;1°;única;32
1989;2°;única;29
1989;3°;única;29
1989;4°;única;33
1989;5°;única;27
1993;1°;1;21
1993;1°;2°;23
1993;2°;1;40
1993;3°;1;32
1993;4°;1;42
1993;5°;1;19
1995;1°;única;27
1995;2°;Única;27
1995;3°;Única;30
1995;4°;Única;21
1995;5°;Única;28
1998;1°;A;34
1998;1°;B;33
1998;2°;A;33
1998;2°;B;32
1998;3°;A;32
1998;3°;B;34
1998;4°;A;23
1998;4°;B;25
1998;5°;A;24
1998;5°;B;24
1999;1°;1º;18
1999;1°;2º;18
1999;1°;T;19
1999;2°;1º;15
1999;2°;2º;17
1999;2°;T;18
1999;3°;M;28
1999;3°;T;26
1999;4°;M;25
1999;4°;T;22
1999;5°;M;28
1999;5°;T;19
2001;1°;A;24
2001;1°;B;24
2001;2°;A;26
2001;2°;B;25
2001;3°;A;25
2001;3°;B;26
2001;4°;A;38
2001;5°;A;36
2007;1°;A;29
2007;1°;B;28
2007;2°;A;27
2007;2°;B;27
2007;3°;A;27
2007;3°;B;26
2007;4°;A;32
2007;4°;B;28
2007;5°;A;26
2007;5°;B;28
2015;1°;A;30
2015;1°;B;31
2015;2°;A;33
2015;2°;B;29
2015;3°;A;29
2015;3°;B;28
2015;3°;C;25
2015;4°;A;32
2015;4°;B;28
2015;4°;C;21
2015;5°;A;33
2015;5°;B;29
2015;5°;C;27
2017;1°;A;32
2017;1°;B;30
2017;2°;A;33
2017;2°;B;33
2017;3°;A;33
2017;3°;B;32
2017;4°;A;31
2017;4°;B;32
2017;5°;A;30
2017;5°;B;25
2021;1°;A;32
2021;1°;B;35
2021;2°;A;29
2021;2°;B;29
2021;3°;A;27
2021;3°;B;27
2021;4°;A;27
2021;4°;B;20
2021;5°;A;25
2021;5°;B;20
2027;1°;1RA;31
2027;1°;2DA;29
2027;1°;3RA;20
2027;1°;4TA;25
2027;1°;5TA;25
2027;1°;6TA;28
2027;2°;1RA;28
2027;2°;2DA;29
2027;2°;3RA;29
2027;2°;4TA;26
2027;2°;5TA;29
2027;2°;6TA;28
2027;3°;1RA;32
2027;3°;2DA;30
2027;3°;3RA;32
2027;3°;4TA;31
2027;3°;5TA;28
2027;4°;1RA;27
2027;4°;2DA;29
2027;4°;3RA;30
2027;4°;4TA;26
2027;4°;5TA;29
2027;5°;1RA;30
2027;5°;2DA;23
2027;5°;3RA;22
2035;1°;A;29
2035;1°;B;30
2035;2°;única;43
2035;3°;única;26
2035;4°;única;22
2035;5°;única;18
2035;6°;única;16
2039;1°;UNICA;19
2039;2°;ÚNICA;17
2039;3°;UNICA;20
2039;4°;UNICA;20
2039;5°;UNICA;22
2041;1°;única;37
2041;2°;única;38
2041;3°;única;29
2041;4°;única;30
2041;5°;única;28
2047;1°;A;25
2047;1°;B;21
2047;2°;A;18
2047;2°;B;23
2047;3°;U;31
2047;4°;U;34
2047;5°;U;22
2058;1°;A;15
2058;1°;B;11
2058;2°;A;33
2058;3°;A;38
2058;4°;A;31
2058;5°;A;32
2353;1°;A;29
2353;1°;B;25
2353;2°;A;28
2353;2°;B;25
2353;3°;A;24
2353;3°;B;24
2353;3°;C;21
2353;4°;A;26
2353;4°;B;26
2353;5°;A;31
2353;5°;B;28
2353;6°;A;34
2353;6°;B;23
2353;7°;A;30
2353;7°;B;28
2355;1°;A;24
2355;1°;B;18
2355;1°;C;17
2355;2°;A;30
2355;2°;B;28
2355;2°;C;28
2355;3°;A;28
2355;3°;B;25
2355;3°;C;25
2355;4°;A;25
2355;4°;B;26
2355;4°;C;28
2355;5°;A;28
2355;5°;B;21
2355;5°;C;20
2355;6°;A;30
2355;6°;B;29
2355;6°;C;26
2355;7°;A;27
2355;7°;B;26
2355;7°;C;29
2358;1°;A;22
2358;1°;B;19
2358;1°;C;24
2358;2°;A;22
2358;2°;B;23
2358;2°;C;25
2358;3°;A;28
2358;3°;B;16
2358;3°;C;19
2358;4°;A;25
2358;4°;B;16
2358;4°;C;15
2358;5°;A;32
2358;5°;B;23
2358;5°;C;25
2358;6°;A;26
2358;6°;B;27
2358;6°;C;20
2358;7°;A;26
2358;7°;B;28
2358;7°;C;26
2361;1°;A;26
2361;1°;B;28
2361;1°;C;21
2361;1°;D;22
2361;2°;A;28
2361;2°;B;27
2361;2°;C;25
2361;2°;D;24
2361;3°;A;30
2361;3°;B;28
2361;3°;C;23
2361;3°;D;23
2361;4°;A;30
2361;4°;B;31
2361;4°;C;21
2361;4°;D;22
2361;5°;A;31
2361;5°;B;30
2361;5°;C;24
2361;5°;D;23
2361;6°;A;28
2361;6°;B;28
2361;6°;C;19
2361;6°;D;20
2361;7°;A;24
2361;7°;B;28
2361;7°;C;18
2361;7°;D;18
2389;1°;A;23
2389;1°;B;21
2389;1°;C;24
2389;2°;A;31
2389;2°;B;26
2389;2°;C;24
2389;3°;A;23
2389;3°;B;23
2389;3°;C;23
2389;3°;D;19
2389;4°;A;27
2389;4°;B;31
2389;4°;C;29
2389;5°;A;33
2389;5°;B;23
2389;5°;C;27
2389;6°;A;26
2389;6°;B;19
2389;6°;C;21
2389;7°;A;29
2389;7°;B;27
2389;7°;C;28
2565;1°;A;22
2565;1°;B;27
2565;1°;C;23
2565;2°;A;31
2565;2°;B;30
2565;2°;C;28
2565;3°;A;27
2565;3°;B;29
2565;3°;C;31
2565;4°;A;30
2565;4°;B;29
2565;4°;C;28
2565;5°;A;32
2565;5°;B;32
2565;5°;C;29
2565;6°;A;29
2565;6°;B;33
2565;6°;C;33
2565;7°;A;31
2565;7°;B;30
2565;7°;C;34
2572;1°;A;26
2572;1°;B;29
2572;2°;A;28
2572;2°;B;26
2572;3°;A;30
2572;3°;B;28
2572;4°;A;29
2572;4°;B;30
2572;5°;A;29
2572;5°;B;24
2572;6°;A;30
2572;6°;B;23
2572;7°;A;26
2572;7°;B;29
2586;1°;HORNERITOS;21
2586;2°;CHARITOS;28
2586;3°;PICHICIEGOS;25
2586;4°;GATOS MONTESES;25
2586;5°;PUMAS;28
2586;6°;CN;26
2586;7°;ZORRO COLORADO;28
2587;1°;A;19
2587;1°;B;19
2587;1°;C;21
2587;1°;D;23
2587;2°;A;18
2587;2°;B;18
2587;2°;C;20
2587;2°;D;20
2587;3°;A;21
2587;3°;B;23
2587;3°;C;22
2587;4°;A;22
2587;4°;B;22
2587;4°;C;21
2587;4°;D;22
2587;5°;A;20
2587;5°;B;21
2587;5°;C;24
2587;5°;D;23
2587;6°;A;21
2587;6°;B;20
2587;6°;C;17
2587;7°;A;18
2587;7°;B;21
2587;7°;C;21
2590;1°;A;21
2590;1°;B;17
2590;2°;A;20
2590;2°;B;24
2590;3°;A;23
2590;3°;B;22
2590;4°;A;22
2590;4°;B;21
2590;5°;A;27
2590;5°;B;24
2590;6°;A;20
2590;6°;B;22
2590;7°;A;28
2590;7°;B;28
2639;1°;A;16
2639;2°;A;13
2639;3°;A;14
2639;3°;B;14
2639;4°;UNICA;20
2639;5°;UNICA;11
2639;6°;UNICA;19
2639;7°;UNICA;14
2648;1°;única;14
2648;2°;única;22
2648;3°;ùnica;19
2648;4°;única;13
2648;5°;única;17
2648;6°;UNICA;7
2648;7°;única;11
2661;1°;única;20
2661;2°;única;20
2661;3°;única;24
2661;4°;única;25
2661;5°;única;11
2661;6°;unica;23
2661;7°;unica;16
2662;1°;u;12
2662;2°;u;18
2662;3°;u;16
2662;4°;u;16
2662;5°;U;12
2662;6°;u;7
2662;7°;U;17
2667;1°;A;23
2667;1°;B;27
2667;1°;C;26
2667;2°;A;27
2667;2°;B;23
2667;2°;C;23
2667;3°;Economía;37
2667;3°;Humanidades;36
2667;4°;Economía;28
2667;4°;Humanidades;35
2667;5°;Economía;31
2667;5°;Humanidades;27
2669;1°;única;27
2669;2°;única;25
2669;3°;Única;12
2669;4°;Única;16
2669;5°;única;18
2670;1°;U;18
2670;2°;U;23
2670;3°;U;9
2670;4°;U;20
2670;5°;U;30
2675;1°;1ra;35
2675;1°;2da;34
2675;1°;3ra;34
2675;1°;4ta;33
2675;2°;1ra;29
2675;2°;2da;28
2675;2°;3ra;33
2675;2°;4ta;32
2675;3°;CS. NATURALES;26
2675;3°;ECONOMÍA y ADMINISTR;27
2675;3°;EDUCACIÓN FÍSICA;30
2675;3°;HUMANIDADES y CS SOC;30
2675;4°;CS.NATURALES;24
2675;4°;ECONOMÍA y ADMINISTR;23
2675;4°;EDUCACIÓN FÍSICA;27
2675;4°;HUMANIDADES y CS SOC;26
2675;5°;CS.NATURALES;29
2675;5°;ECONOMÍA y ADMINISTR;23
2675;5°;EDUCACIÓN FÍSICA;23
2675;5°;HUMANIDADES y CS SOC;29
2676;1°;Primera;32
2676;1°;Segunda;32
2676;2°;Primera;31
2676;2°;Segunda;31
2676;3°;ECONOMIA;25
2676;3°;HUMANIDADES;22
2676;4°;ECONOMIA;21
2676;4°;HUMANIDADES;24
2676;5°;ECONOMIA;23
2676;5°;HUMANIDADES;22
2677;1°;A;32
2677;1°;B;33
2677;2°;A;33
2677;2°;B;32
2677;3°;A;34
2677;3°;B;35
2677;4°;A;35
2677;4°;B;29
2677;5°;A;30
2677;5°;B;28
2680;1°;1;23
2680;2°;1;16
2680;2°;2º;15
2680;3°;1;24
2680;4°;1;36
2680;5°;1;28
2681;1°;A;29
2681;1°;B;29
2681;2°;A;29
2681;2°;B;27
2681;3°;COMUNICACIÓN;30
2681;3°;ECONOMÍA;32
2681;4°;COMUNICACIÓN;25
2681;4°;ECONOMÍA;32
2681;5°;COMUNICACIÓN;24
2681;5°;ECONOMÍA;14
2682;1°;U;20
2682;2°;U;23
2682;3°;COM;22
2682;4°;COM;28
2682;5°;COM;12
3191;1°;ÚNICA               ;29
3191;2°;ÚNICA               ;30
3191;3°;UNICA;29
3191;4°;ÚNICA;24
3191;5°;ÚNICA;27
3191;6°;ÚNICA;16
3191;7°;ÚNICA;26
3206;1°;A;17
3206;1°;B;16
3206;2°;A;25
3206;2°;B;22
3206;3°;A;26
3206;3°;B;26
3206;4°;A;26
3206;4°;B;24
3206;5°;A;29
3206;5°;B;30
3206;6°;A;24
3206;6°;B;23
3206;7°;A;29
3206;7°;B;27
3210;1°;Unica;27
3210;2°;Única;30
3210;3°;Unica;34
3210;4°;ÚNICA;19
3210;5°;ÚNICA;26
4394;1°;único;27
4394;2°;único;30
4394;3°;único;26
4394;4°; único;25
4394;5°; único;24
4984;1°;ÚNICO;16
4984;2°;A;19
4984;3°;A;27
4984;4°;A;25
4984;5°;A;29
4984;6°;A;21
4984;7°;A;20
5087;1°;A Malbec;22
5087;1°;B Tempranillo;22
5087;2°;A MERLOT ;23
5087;2°;B CABERNET;24
5089;1°;U;24
5089;2°;U;21
5089;3°;Economía;8
5089;3°;Humanidades;12
5111;1°;6;29
5111;2°;6;32
5111;3°;5;27
5111;4°;5;25
5111;5°;5;13
5165;1°;A;28
5165;1°;B;19
5165;2°;A;28
5165;2°;B;23
5165;3°;A;28
5165;3°;B;24
5165;4°;A;20
5165;4°;B;17
5165;5°;A;24
5165;5°;B;17
5165;6°;B;15
5165;7°;B;22
