Escuela_ID;Curso;División;Matrícula
1108;3°;4°;29
1108;3°;5°;23
1108;4°;1º;23
1108;4°;2°;31
1108;4°;3°;16
1108;4°;4°;28
1108;4°;5°;31
1108;5°;1º;8
1108;5°;2°;15
1108;5°;3º;21
1108;5°;4°;24
1108;6°;1°;26
1108;6°;2º;34
1108;6°;3º;13
1108;6°;4°;18
1109;1°;1º;23
1109;1°;2º;27
1109;1°;3º;26
1109;1°;4º;26
1109;1°;5º;26
1109;1°;6º;25
1109;1°;7º;25
1109;1°;8º;24
1109;2°;1º;34
1109;2°;2º;33
1109;2°;3º;32
1109;2°;4º;38
1109;2°;5º;33
1109;2°;6°;38
1109;3°;1º E. M.;37
1109;3°;2º C.C.;40
1109;3°;3º C.C.;44
1109;3°;4º E.M.;42
1109;3°;5°;39
1109;4°;10º E.M.;27
1109;4°;6º C.C;21
1109;4°;7°;24
1109;4°;8º E.M.;20
1109;5°;10°;21
1109;5°;4º C.C.;19
1109;5°;5° C.C.;23
1109;5°;9º E.M.;25
1109;6°;4º C.C.;27
1109;6°;9º E.M.;36
1110;1°;1ra;27
1110;1°;2da;19
1110;1°;3ra;19
1110;1°;4ta;27
1110;2°;1ra;28
1110;2°;2da;29
1110;2°;3ra;32
1110;3°;1ra;35
1110;3°;2da;38
1110;3°;3ra;34
1110;4°;1ra;33
1110;4°;2da;28
1110;4°;3ra;30
1110;5°;1ra;17
1110;5°;2da;26
1110;5°;3ra;18
1110;6°;1ra;20
1110;6°;2da;32
1110;6°;3ra;21
1111;1°;PRIMERA;30
1111;1°;SEGUNDA;31
1111;1°;TERCERA;32
1111;2°;PRIMERA;27
1111;2°;SEGUNDA;30
1111;2°;TERCERA;28
1111;3°;PRIMERA;26
1111;3°;SEGUNDA;30
1111;3°;TERCERA;30
1111;4°;PRIMERA;21
1111;4°;SEGUNDA;19
1111;4°;TERCERA;19
1111;5°;PRIMERA;33
1111;5°;TERCERA;34
1111;6°;PRIMERA;24
1111;6°;SEGUNDA;27
1116;1°;1;32
1116;1°;2;29
1116;1°;3;32
1116;1°;4;30
1116;1°;5;30
1116;2°;1;30
1116;2°;2;28
1116;2°;3;27
1116;2°;4;26
1116;2°;5;29
1116;3°;1;29
1116;3°;2;30
1116;3°;3;27
1116;3°;4;31
1116;3°;5;29
1116;4°;1;29
1116;4°;2;33
1116;4°;3;32
1116;4°;4;25
1116;5°;1;28
1116;5°;2;28
1116;5°;3;27
1116;5°;4;27
1120;1°;1;27
1120;1°;2;26
1120;1°;3;25
1120;1°;4;27
1120;2°;1;32
1120;2°;2;29
1120;2°;3;32
1120;2°;4;26
1120;3°;1;37
1120;3°;2;31
1120;3°;3;32
1120;3°;4;32
1120;4°;1;35
1120;4°;2;40
1120;4°;3;35
1120;5°;1;24
1120;5°;2;27
1120;5°;3;25
1120;6°;1;34
1120;6°;2;36
1121;1°;1ª;28
1121;1°;2ª;30
1121;1°;3ª;31
1121;1°;4ª;30
1121;1°;5ª;30
1121;2°;1ª;24
1121;2°;2ª;19
1121;2°;3ª;24
1121;2°;4ª;18
1121;2°;5ª;21
1121;3°;1ª;27
1121;3°;2ª;28
1121;3°;3ª;27
1121;3°;4ª;28
1121;4°;1ª;29
1121;4°;2ª;28
1121;4°;3ª;29
1121;5°;1°;35
1121;5°;2ª;32
1121;5°;3°;27
1125;1°;1°;30
1125;1°;2°;28
1125;1°;3°;28
1125;2°;1°;27
1125;2°;2°;31
1125;2°;3°;26
1125;3°;1°;34
1125;3°;2°;34
1125;4°;1°;36
1125;4°;2°;35
1125;5°;1°;29
1125;5°;2°;28
1133;1°;1º;28
1133;1°;2°;27
1133;1°;3;27
1133;1°;4°;23
1133;1°;5º;26
1133;2°;1º;33
1133;2°;2°;31
1133;2°;3º;32
1133;2°;4°;29
1133;3°;1º;33
1133;3°;2º;32
1133;3°;3º;34
1133;3°;4°;29
1133;4°;1º;30
1133;4°;2º;20
1133;4°;3°;30
1133;4°;4°;19
1133;5°;1º;24
1133;5°;2º;18
1133;5°;3°;22
1133;6°;1º;30
1134;1°;1;17
1134;1°;2;15
1134;1°;3;13
1134;2°;1;29
1134;2°;2;34
1134;3°;1;23
1134;3°;2;28
1134;4°;1;25
1134;4°;2;19
1134;5°;1;26
1134;5°;2;20
1140;1°;1°;31
1140;1°;2°;30
1140;1°;3°;27
1140;1°;4º;30
1140;1°;5°;31
1140;2°;1°;37
1140;2°;2°;38
1140;2°;3;39
1140;2°;4°;30
1140;2°;5°;19
1140;3°;1°;29
1140;3°;2°;31
1140;3°;3°;32
1140;3°;4°;37
1140;4°;1°;23
1140;4°;2°;22
1140;4°;3°;23
1140;4°;4°;23
1140;5°;1°;26
1140;5°;2°;28
1140;5°;3°;26
1140;5°;4;22
1141;1°;1ª;22
1141;1°;2°;19
1141;1°;3ª;21
1141;2°;1ª;29
1141;2°;2°;25
1141;3°;1ª;27
1141;3°;2°;29
1141;3°;3;28
1141;4°;1ª;19
1141;4°;2°;20
1141;4°;3ª;17
1141;5°;1ª;21
1141;5°;2°;17
1142;1°;1°;19
1142;1°;2°;21
1142;1°;3°;12
1142;2°;1°;25
1142;2°;2°;23
1142;2°;3°;18
1142;3°;1°;17
1142;3°;2°;18
1142;3°;3°;31
1142;4°;1°;29
1142;4°;2°;35
1142;5°;1°;31
1142;5°;2°;33
1143;1°;1ª;23
1143;1°;2º;32
1143;1°;3º;31
1143;1°;4ª;29
1143;1°;5º;28
1143;1°;6º;32
1143;2°;1º;33
1143;2°;2º;16
1143;2°;3º;35
1143;2°;4º;35
1143;2°;5º;28
1143;2°;6º;35
1143;3°;1º;34
1143;3°;2º;27
1143;3°;3º;32
1143;3°;4º;30
1143;3°;5º;30
1143;3°;6;31
1143;4°;1º;27
1143;4°;2º;31
1143;4°;3º;32
1143;4°;4º;27
1143;4°;5º;14
1143;4°;6°;29
1143;5°;1°;14
1143;5°;2°;11
1143;5°;3º;20
1143;5°;4°;24
1143;5°;5º;19
1144;1°;1;32
1144;1°;2;31
1144;1°;3;29
1144;1°;4;28
1144;1°;5;31
1144;2°;1;32
1144;2°;2;33
1144;2°;3;34
1144;2°;4;34
1144;3°;1;28
1144;3°;2;25
1144;3°;3;29
1144;3°;4;31
1144;4°;1;36
1144;4°;2;30
1144;4°;3;23
1144;5°;1;31
1144;5°;2;31
1144;5°;3;19
1154;1°;CUARTA;29
1154;1°;PRIMERA;29
1154;1°;QUINTA;25
1154;1°;SEGUNDA;27
1154;1°;SEXTA;22
1154;1°;TERCERA;26
1154;2°;CUARTA;38
1154;2°;PRIMERA;32
1154;2°;QUINTA;30
1154;2°;SEGUNDA;33
1154;2°;TERCERA;38
1154;3°;CUARTA;33
1154;3°;PRIMERA;37
1154;3°;QUINTA;25
1154;3°;SEGUNDA;41
1154;3°;TERCERA;37
1154;4°;CUARTA;18
1154;4°;PRIMERA;27
1154;4°;SEGUNDA;33
1154;4°;TERCERA;28
1154;5°;PRIMERA;42
1154;5°;SEGUNDA;41
1154;5°;TERCERA;18
1154;6°;PRIMERA;41
1154;6°;SEGUNDA;40
1162;1°;1;26
1162;1°;2;29
1162;1°;3;30
1162;2°;1;26
1162;2°;2;27
1162;2°;3;22
1162;3°;1;23
1162;3°;2;29
1162;3°;3;23
1162;4°;1;28
1162;4°;2ª;32
1162;5°;1;20
1162;5°;2;22
1163;1°;1;28
1163;1°;2;27
1163;2°;1;30
1163;2°;2;27
1163;3°;1;24
1163;3°;2;25
1163;4°;1;24
1163;4°;2;24
1163;5°;1;38
1168;1°;1;14
1168;1°;2;15
1168;2°;1;17
1168;2°;2°;16
1168;3°;1;17
1168;3°;2;19
1168;4°;1;27
1168;5°;1;17
1170;1°;PRIMERA;11
1170;1°;SEGUNDA;10
1170;2°;PRIMERA;15
1170;2°;SEGUNDA;14
1170;3°;PRIMERA;15
1170;3°;SEGUNDA;17
1170;4°;PRIMERA;9
1170;4°;SEGUNDA;15
1170;5°;PRIMERA;11
1170;5°;SEGUNDA;17
1170;6°;PRIMERA;9
1176;1°;1;26
1176;1°;2;26
1176;1°;3;28
1176;2°;1;28
1176;2°;2;21
1176;2°;3;27
1176;3°;1;29
1176;3°;2;32
1176;4°;1;19
1176;4°;2;24
1176;5°;1;21
1176;5°;2;21
1176;6°;1;16
1181;1°;1ERA;26
1181;1°;2DA;31
1181;2°;1ERA;24
1181;2°;2DA;25
1181;3°;1ERA;22
1181;3°;2DA;24
1181;4°;1ERA;38
1181;5°;1ERA;13
1181;6°;1ERA;20
1189;1°;1;30
1189;1°;2;28
1189;1°;3;27
1189;2°;1;24
1189;2°;2;28
1189;2°;3;27
1189;3°;1;34
1189;3°;2;31
1189;3°;3°;20
1189;4°;1;37
1189;4°;2;30
1189;5°;1;30
1189;5°;2;31
1191;1°;Primera;28
1191;1°;Segunda;29
1191;1°;Tercera;30
1191;2°;Primera;25
1191;2°;Segunda;26
1191;2°;tercera;26
1191;3°;Primera;37
1191;3°;segunda;39
1191;4°;primera;23
1191;4°;segunda;19
1191;5°;segunda;23
1191;6°;Primera;16
1198;1°;Primero;26
1198;1°;Segunda;25
1198;2°;Primera;25
1198;2°;segunda;22
1198;3°;Primera;28
1198;3°;Segunda;27
1198;4°;primera;12
1198;4°;segunda;9
1198;5°;Unica;28
1198;6°;u;18
1199;1°;Cuarta;31
1199;1°;Primera;28
1199;1°;Segunda;31
1199;1°;Tercera;29
1199;2°;Cuarta;30
1199;2°;Primera;23
1199;2°;Segunda;27
1199;2°;Tercera;30
1199;3°;Primera;38
1199;3°;Segunda;36
1199;3°;Tercera;35
1199;4°;Primera;30
1199;4°;Segunda;33
1199;5°;Primera;20
1199;5°;Segunda;17
1199;6°;Primera;40
1200;1°;1°;15
1200;1°;2ª;17
1200;2°;1ª;15
1200;2°;2ª;14
1200;3°;1ª;17
1200;3°;2ª;13
1200;4°;1ª;21
1200;5°;1ª;10
1200;6°;1ª;7
1202;1°;1ª;28
1202;1°;2da;31
1202;2°;1ª;30
1202;2°;2da;30
1202;3°;1ra;35
1202;3°;2da;33
1202;4°;1ra;29
1202;4°;2da;17
1202;5°;1ra;29
1202;5°;2°;18
1204;1°;1;30
1204;1°;2;29
1204;1°;3;30
1204;2°;1;26
1204;2°;2;25
1204;2°;3;23
1204;3°;1;31
1204;3°;2;30
1204;3°;3;32
1204;4°;1;28
1204;4°;2;28
1204;5°;1;30
1204;5°;2;29
1209;1°;1ª;32
1209;1°;2ª;31
1209;1°;3ª;32
1209;2°;1ª;31
1209;2°;2ª;31
1209;2°;3ª;29
1209;3°;1ª;34
1209;3°;2ª;30
1209;3°;3ª;28
1209;4°;1ª;23
1209;4°;2ª;26
1209;4°;3ª;29
1209;5°;1ª;27
1209;5°;2ª;28
1209;5°;3°;32
1224;1°;PRIMERA;27
1224;2°;PRIMERA;22
1224;3°;PRIMERA;23
1224;4°;PRIMERA;22
1224;5°;PRIMERA;12
1241;1°;PRIMERA;32
1241;2°;PRIMERA;31
1241;3°;PRIMERA;29
1241;4°;PRIMERA;27
1241;5°;PRIMERA;17
1241;6°;PRIMERA;16
1450;2°;A;30
1450;2°;B;27
1450;2°;C;25
1450;2°;D;26
1450;3°;A;30
1450;3°;B;31
1450;3°;C;26
1450;3°;D;28
1450;4°;A;30
1450;4°;B;30
1450;4°;C;29
1450;4°;D;27
1450;5°;A;29
1450;5°;B;30
1450;5°;C;27
1450;5°;D;27
1450;6°;A;30
1450;6°;B;29
1450;6°;C;27
1450;6°;D;24
1450;7°;A;30
1450;7°;B;32
1450;7°;C;28
1450;7°;D;27
1812;2°;A;32
1812;2°;B;29
1812;3°;A;32
1812;3°;B;30
1812;4°;A;32
1812;4°;B;32
1812;5°;A;32
1812;5°;B;32
1812;6°;A;32
1812;6°;B;32
1812;7°;A;33
1812;7°;B;33
1813;2°;A;28
1813;2°;B;23
1813;3°;A;28
1813;3°;B;30
1813;4°;A;30
1813;4°;B;31
1813;5°;A;34
1813;5°;B;37
1813;6°;A;33
1813;6°;B;31
1813;7°;A;34
1813;7°;B;32
1817;2°;A;23
1817;2°;B;22
1817;3°;A;24
1817;3°;B;27
1817;4°;A;23
1817;4°;B;24
1817;5°;A;22
1817;5°;B;21
1817;6°;A;24
1817;6°;B;25
1817;7°;A;25
1817;7°;B;24
1818;2°;A;31
1818;2°;B;31
1818;3°;A;31
1818;3°;B;31
1818;4°;A;31
1818;4°;B;31
1818;5°;A;32
1818;5°;B;32
1818;6°;A;31
1818;6°;B;31
1818;7°;A;30
1818;7°;B;30
1818;7°;C;30
1820;2°;A;28
1820;2°;B;27
1820;2°;C;18
1820;3°;A;32
1820;3°;B;32
1820;3°;C;19
1820;4°;A;28
1820;4°;B;28
1820;4°;C;17
1820;5°;A;36
1820;5°;B;35
1820;5°;C;13
1820;6°;A;27
1820;6°;B;30
1820;6°;C;22
1820;7°;A;33
1820;7°;B;30
1820;7°;C;27
1823;2°;A;18
1823;2°;B;21
1823;2°;C;20
1823;3°;A;20
1823;3°;B;21
1823;3°;C;19
1823;4°;A;22
1823;4°;B;21
1823;5°;A;25
1823;5°;B;25
1823;6°;A;25
1823;7°;A;20
1823;7°;B;19
1824;2°;A;32
1824;2°;B;32
1824;3°;A;31
1824;3°;B;32
1824;4°;A;31
1824;4°;B;28
1824;5°;A;32
1824;5°;B;30
1824;6°;A;32
1824;6°;B;31
1824;7°;A;32
1824;7°;B;31
1831;2°;A;27
1831;2°;B;25
1831;3°;A;24
1831;3°;B;25
1831;4°;A;17
1831;4°;B;22
1831;5°;A;24
1831;5°;B;24
1831;6°;A;18
1831;6°;B;20
1831;7°;A;25
1831;7°;B;23
1832;2°;Única;19
1832;3°;B;26
1832;4°;A;23
1832;5°;A;28
1832;6°;A;24
1832;6°;B;28
1832;7°;A;22
1832;7°;B;23
1837;2°;A;32
1837;2°;B;29
1837;3°;A;32
1837;3°;B;28
1837;4°;A;31
1837;4°;B;22
1837;5°;A;32
1837;5°;B;30
1837;6°;A;31
1837;6°;B;28
1837;7°;A;29
1837;7°;B;29
1842;2°;A;20
1842;2°;B;19
1842;2°;C;18
1842;3°;A;26
1842;3°;B;28
1842;3°;C;25
1842;4°;A;22
1842;4°;B;19
1842;4°;C;20
1842;5°;A;22
1842;5°;B;21
1842;5°;C;17
1842;6°;A;22
1842;6°;B;21
1842;6°;C;20
1842;7°;A;23
1842;7°;B;23
1842;7°;C;20
1844;2°;A;28
1844;2°;B;26
1844;3°;A;33
1844;3°;B;30
1844;4°;A;29
1844;4°;B;28
1844;5°;A;30
1844;5°;B;27
1844;6°;A;35
1844;6°;B;31
1844;7°;A;31
1844;7°;B;27
1846;2°;UNICA;15
1846;3°;UNICA;25
1846;4°;UNICA;21
1846;5°;UNICA;22
1846;6°;UNICA;12
1846;7°;UNICA;18
1847;2°;A;33
1847;2°;B;33
1847;3°;A;34
1847;3°;B;24
1847;4°;A;32
1847;4°;B;27
1847;5°;A;32
1847;5°;B;26
1847;6°;A;34
1847;6°;B;22
1847;7°;A;31
1847;7°;B;23
1849;2°;A;29
1849;2°;B;29
1849;3°;A;29
1849;3°;B;29
1849;4°;A;30
1849;4°;B;29
1849;5°;A;29
1849;5°;B;30
1849;6°;A;30
1849;6°;B;30
1849;7°;A;29
1849;7°;B;29
1852;2°;A;29
1852;2°;B;29
1852;3°;A;30
1852;3°;B;27
1852;4°;A;28
1852;4°;B;28
1852;5°;A;32
1852;5°;B;32
1852;6°;A;29
1852;6°;B;29
1852;7°;A;31
1852;7°;B;29
1854;2°;A;14
1854;2°;B;18
1854;3°;A;17
1854;3°;B;18
1854;4°;Ú;28
1854;5°;A;21
1854;5°;B;21
1854;6°;Ú;34
1854;7°;Ú;26
1856;2°;A;27
1856;3°;A;27
1856;4°;A;26
1856;5°;A;33
1856;6°;A;32
1856;7°;A;31
1862;2°;A;18
1862;3°;A;25
1862;4°;A;23
1862;5°;A;23
1862;6°;A;24
1862;7°;A;27
1865;2°;Ú;27
1865;3°;Ú;27
1865;4°;Ú;25
1865;5°;Ú;26
1865;6°;Ú;27
1865;7°;Ú;25
1867;2°;A;27
1867;2°;B;30
1867;2°;C;19
1867;3°;A;30
1867;3°;B;29
1867;3°;C;17
1867;4°;A;28
1867;4°;B;31
1867;4°;C;13
1867;5°;A;29
1867;5°;B;28
1867;5°;C;11
1867;6°;A;27
1867;6°;B;25
1867;6°;C;12
1867;7°;A;31
1867;7°;B;31
1867;7°;C;11
1869;2°;A;30
1869;2°;B;25
1869;3°;A;33
1869;3°;B;30
1869;4°;A;29
1869;4°;B;26
1869;5°;A;33
1869;5°;B;29
1869;6°;A;31
1869;6°;B;25
1869;7°;A;31
1869;7°;B;29
1875;2°;A;22
1875;2°;B;22
1875;3°;A;29
1875;3°;B;26
1875;4°;A;33
1875;4°;B;32
1875;5°;A;30
1875;5°;B;27
1875;6°;A;30
1875;6°;B;33
1875;7°;A;28
1875;7°;B;31
1877;2°;Única;27
1877;3°;Única;30
1877;4°;Única;27
1877;5°;Única;25
1877;6°;Única;28
1877;7°;Única;21
1878;2°;A;33
1878;2°;B;29
1878;3°;A;32
1878;3°;B;30
1878;4°;A;29
1878;4°;B;30
1878;5°;A;32
1878;5°;B;30
1878;6°;A;32
1878;6°;B;32
1878;7°;A;33
1878;7°;B;32
1882;2°;A;31
1882;2°;B;26
1882;3°;A;25
1882;3°;B;27
1882;4°;A;25
1882;4°;B;26
1882;5°;A;25
1882;5°;B;25
1882;6°;A;22
1882;6°;B;25
1882;7°;A;26
1882;7°;B;28
1883;2°;U;33
1883;3°;A;32
1883;4°;A;21
1883;5°;A;21
1883;5°;B;19
1883;6°;A;32
1883;7°;U;36
1884;2°;A;30
1884;2°;B;24
1884;2°;C;29
1884;2°;D;25
1884;3°;A;30
1884;3°;B;25
1884;3°;C;31
1884;3°;D;26
1884;4°;A;31
1884;4°;B;28
1884;4°;C;31
1884;4°;D;24
1884;4°;E;30
1884;5°;A;31
1884;5°;B;29
1884;5°;C;31
1884;5°;D;29
1884;6°;A;31
1884;6°;B;30
1884;6°;C;31
1884;6°;D;28
1884;7°;A;33
1884;7°;B;32
1884;7°;C;30
1884;7°;D;30
1885;2°;A;31
1885;3°;A;31
1885;4°;A;31
1885;5°;A;31
1885;6°;A;31
1885;7°;A;31
1887;2°;A;24
1887;3°;A;19
1887;4°;A;22
1887;5°;A;33
1887;6°;A;24
1887;7°;A;26
1905;2°;A;6
1905;3°;A;8
1905;4°;A;10
1905;5°;A;14
1905;6°;A;7
1905;7°;A;6
1908;2°;A;29
1908;2°;B;30
1908;3°;A;30
1908;3°;B;30
1908;4°;A;28
1908;4°;B;28
1908;5°;A;29
1908;5°;B;26
1908;6°;A;21
1908;6°;B;22
1908;7°;A;31
1908;7°;B;30
1909;2°;A;24
1909;2°;B;24
1909;3°;A;23
1909;3°;B;21
1909;4°;A;25
1909;4°;B;24
1909;5°;A;22
1909;5°;B;22
1909;6°;A;24
1909;6°;B;26
1909;7°;A;19
1909;7°;B;23
1910;2°;A;25
1910;2°;B;24
1910;2°;C;25
1910;3°;A;25
1910;3°;B;24
1910;3°;C;25
1910;4°;A;20
1910;4°;B;20
1910;4°;C;19
1910;5°;A;28
1910;5°;B;26
1910;6°;A;21
1910;6°;B;20
1910;7°;A;17
1910;7°;B;17
1913;2°;UNICA;11
1913;3°;única;23
1913;4°;única;25
1913;5°;Unico;29
1913;6°;única;20
1913;7°;ÚNICA;31
1914;2°;A;31
1914;3°;A;28
1914;4°;A;23
1914;5°;A;31
1914;6°;A;27
1914;7°;A;29
1918;2°;A;32
1918;3°;A;31
1918;4°;A;32
1918;5°;A;30
1918;6°;A;27
1918;7°;A;30
1926;2°;A;32
1926;2°;B;26
1926;3°;A;31
1926;3°;B;32
1926;4°;A;33
1926;4°;B;27
1926;5°;A;33
1926;5°;B;28
1926;6°;A;28
1926;6°;B;25
1926;7°;A;34
1926;7°;B;33
1935;2°;A;22
1935;3°;A;26
1935;4°;A;11
1935;5°;A;19
1935;6°;A;15
1935;7°;A;13
1936;2°;A;23
1936;3°;A;29
1936;4°;A;24
1936;5°;A;28
1936;6°;A;25
1936;7°;A;27
1947;1°;A;37
1947;1°;B;36
1947;1°;C;35
1947;2°;A;33
1947;2°;B;33
1947;2°;C;30
1947;3°;E;35
1947;3°;H;29
1947;3°;I;36
1947;4°;E;35
1947;4°;H;34
1947;4°;I;31
1947;5°;E;35
1947;5°;H;33
1947;5°;I;23
1948;1°;B;2
1948;3°;BEA;3
1948;4°;BC;4
1948;4°;BEA;1
1948;5°;BC;1
1949;1°;A;34
1949;1°;B;34
1949;2°;A;34
1949;2°;B;35
1949;3°;A;38
1949;3°;B;34
1951;1°;A;32
1951;1°;B;31
1951;1°;C;32
1951;2°;A;29
1951;2°;B;31
1951;2°;C;31
1951;3°;A;33
1951;3°;B;31
1951;3°;C;30
1951;4°;A;23
1951;4°;B;31
1951;4°;C;32
1951;5°;A ;24
1951;5°;B;30
1951;5°;C;26
1952;1°;ÚNICA;33
1952;2°;ÚNICA;2
1952;3°;ÚNICA;2
1952;4°;ÚNICA;3
1952;5°;ÚNICA;28
1953;1°;ÚNICA;32
1953;2°;ÚNICA;29
1953;3°;ÚNICA;35
1953;4°;ÚNICA;32
1953;5°;ÚNICA;27
1954;1°;A;29
1954;1°;B;27
1954;1°;C;28
1954;2°;A;39
1954;2°;B;38
1954;3°;A (H);35
1954;3°;B (H);33
1954;4°;E;32
1954;4°;H;26
1954;5°;A (H);32
1954;5°;B;31
1955;1°;A;37
1955;1°;b;38
1955;2°;A;28
1955;2°;B;27
1955;3°;ECONOMIA;22
1955;3°;HUMANIDADES;29
1955;4°;ECONOMIA;35
1955;4°;HUMANIDADES;34
1955;5°;ECONOMIA;21
1955;5°;HUMANIDADES;30
1956;1°;A;32
1956;1°;B;32
1956;1°;C;32
1956;2°;A;32
1956;2°;B;32
1956;2°;C;32
1956;3°;A;32
1956;3°;B;30
1956;3°;C;32
1956;4°;A;30
1956;4°;B;32
1956;4°;C;32
1956;5°;A;30
1956;5°;B;32
1956;5°;C;30
1957;1°;1;31
1957;1°;2;31
1957;1°;3;31
1957;2°;1;31
1957;2°;2;31
1957;2°;3;30
1957;3°;1;24
1957;3°;2;26
1957;3°;3;32
1957;4°;1;27
1957;4°;2;28
1957;4°;3;27
1957;5°;1;22
1957;5°;2;17
1957;5°;3;27
1958;1°;A;34
1958;1°;B;30
1958;2°;A;36
1958;2°;B;36
1958;3°;NATURALES;31
1958;3°;SOCIALES;30
1958;4°;NATURALES;32
1958;4°;SOCIALES;23
1958;5°;NATURALES;32
1958;5°;SOCIALES;26
1959;1°;A;36
1959;1°;B;36
1959;2°;A;32
1959;2°;B;31
1959;3°;A;14
1959;3°;B;30
1959;3°;C;11
1959;4°;A;22
1959;4°;B;21
1959;4°;C;19
1959;5°;A;26
1959;5°;B;18
1959;5°;C;20
1960;1°;B;2
1960;2°;B;1
1960;3°;NAT - A;2
1960;3°;NAT - B;14
1960;4°;NAT;4
1960;5°;NAT;15
1961;1°;U;10
1961;2°;U;8
1961;3°;U;6
1961;4°;U;9
1961;5°;U;7
1962;1°;A;19
1962;1°;B;17
1962;2°;única;25
1962;3°;A;21
1962;3°;B;21
1962;4°;Única;20
1962;5°;Única;23
1964;1°;A;31
1964;1°;B;31
1964;2°;A;32
1964;2°;B;28
1964;3°;BACHILLER CS. NATURA;28
1964;3°;BACHILLER EN HUMANID;27
1964;4°;BACHILLER CS, NATURA;25
1964;4°;BACHILLER EN HUMANID;27
1964;5°;POLIMODAL CS. NATURA;28
1964;5°;POLIMODAL EN HUMANID;22
1970;1°;PRIMERA;34
1970;1°;SEGUNDA;27
1970;2°;PRIMERA;27
1970;2°;SEGUNDA;30
1970;3°;PRIMERA;33
1970;3°;SEGUNDA;22
1970;4°;PRIMERA;25
1970;4°;SEGUNDA;19
1970;5°;PRIMERA;21
1970;5°;SEGUNDA;20
1975;1°;Primer Año;31
1975;2°;Segundo Año;33
1975;3°;Tercer Año;16
1975;5°;Quinto Año;23
1979;1°;A;30
1979;1°;B;29
1979;1°;C;29
1979;1°;D;30
1979;2°;A;36
1979;2°;B;36
1979;2°;C;35
1979;2°;D;34
1979;3°;A;35
1979;3°;B;34
1979;3°;C;27
1979;3°;D;32
1979;4°;A;34
1979;4°;B;23
1979;4°;C;29
1979;4°;D;34
1979;5°;A;31
1979;5°;B;25
1979;5°;C;36
1979;5°;D;36
1980;1°;SECUNDARIO A ;30
1980;1°;SECUNDARIO B;30
1980;1°;SECUNDARIO C ;30
1980;2°;SECUNDARIO A;25
1980;2°;SECUNDARIO B;29
1980;2°;SECUNDARIO C;28
1980;3°;BACHILLER A;29
1980;3°;BACHILLER B;30
1980;3°;BACHILLER C;27
1980;4°;BACHILLER A;31
1980;4°;BACHILLER B;33
1980;4°;BACHILLER C;31
1980;5°;BACHILLER A;33
1980;5°;BACHILLER B;31
1980;5°;BACHILLER C;29
1985;1°;A;30
1985;1°;B;30
1985;2°;A;29
1985;2°;B;30
1985;3°;A;27
1985;3°;B;29
1985;4°;A;26
1985;4°;B;25
1985;5°;A;30
1985;5°;B;29
1987;1°;A;32
1987;1°;B;30
1987;2°;A;31
1987;2°;B;26
1987;3°;A;29
1987;3°;B;22
1987;4°;A;31
1987;4°;B;24
1987;5°;A;23
1987;5°;B;30
1989;1°;única;34
1989;2°;única;30
1989;3°;única;29
1989;4°;única;33
1989;5°;única;26
1993;2°;1;4
1993;3°;1;32
1993;4°;1;2
1993;5°;1;19
1995;1°;única;27
1995;2°;Única;27
1995;3°;Única;31
1995;4°;Única;22
1995;5°;Única;27
1998;1°;A;34
1998;1°;B;33
1998;2°;A;33
1998;2°;B;32
1998;3°;A;34
1998;3°;B;34
1998;4°;A;23
1998;4°;B;26
1998;5°;A;24
1998;5°;B;24
1999;1°;1º;16
1999;1°;2º;17
1999;1°;T;17
1999;2°;1º;14
1999;2°;2º;16
1999;2°;T;17
1999;3°;M;26
1999;3°;T;26
1999;4°;M;26
1999;4°;T;22
1999;5°;M;26
1999;5°;T;19
2001;1°;A;25
2001;1°;B;22
2001;2°;A;26
2001;2°;B;24
2001;3°;A;24
2001;3°;B;25
2001;4°;A;38
2001;5°;A;41
2007;1°;A;28
2007;1°;B;29
2007;2°;A;27
2007;2°;B;28
2007;3°;A;27
2007;3°;B;25
2007;4°;A;31
2007;4°;B;28
2007;5°;A;26
2007;5°;B;28
2015;1°;A;31
2015;1°;B;29
2015;2°;A;32
2015;2°;B;29
2015;3°;A;30
2015;3°;B;29
2015;3°;C;23
2015;4°;A;29
2015;4°;B;23
2015;4°;C;22
2015;5°;A;34
2015;5°;B;30
2015;5°;C;27
2017;1°;A;32
2017;1°;B;30
2017;2°;A;32
2017;2°;B;31
2017;3°;A;32
2017;3°;B;32
2017;4°;A;30
2017;4°;B;30
2017;5°;A;30
2017;5°;B;25
2021;1°;A;32
2021;1°;B;35
2021;2°;A;30
2021;2°;B;29
2021;3°;A;27
2021;3°;B;24
2021;4°;A;26
2021;4°;B;22
2021;5°;A;27
2021;5°;B;21
2027;1°;1RA;31
2027;1°;2DA;28
2027;1°;3RA;19
2027;1°;4TA;22
2027;1°;5TA;24
2027;1°;6TA;26
2027;2°;1RA;28
2027;2°;2DA;28
2027;2°;3RA;28
2027;2°;4TA;25
2027;2°;5TA;27
2027;2°;6TA;28
2027;3°;1RA;31
2027;3°;2DA;29
2027;3°;3RA;30
2027;3°;4TA;31
2027;3°;5TA;27
2027;4°;1RA;27
2027;4°;2DA;27
2027;4°;3RA;31
2027;4°;4TA;26
2027;4°;5TA;28
2027;5°;1RA;29
2027;5°;2DA;22
2027;5°;3RA;20
2039;1°;UNICA;18
2039;2°;ÚNICA;16
2039;3°;UNICA;16
2039;4°;UNICA;19
2039;5°;UNICA;22
2041;1°;única;38
